item_id,title,description,category,user_id,rating,review_text,views,purchases
ITEM_0016,Portable Scarf SE,Discover the Portable Scarf SE — a premium clothing product featuring cutting-edge technology and sleek design.,Clothing,user_096,1.4,Poor quality. Doesn't match the description at all.,404,106
ITEM_0016,Portable Scarf SE,Discover the Portable Scarf SE — a premium clothing product featuring cutting-edge technology and sleek design.,Clothing,user_044,2.1,Cheaply made and arrived damaged. Want a refund.,144,46
ITEM_0016,Portable Scarf SE,Discover the Portable Scarf SE — a premium clothing product featuring cutting-edge technology and sleek design.,Clothing,user_039,2.2,Horrible quality control. Mine had defects.,228,68
ITEM_0016,Portable Scarf SE,Discover the Portable Scarf SE — a premium clothing product featuring cutting-edge technology and sleek design.,Clothing,user_062,4.8,Can't believe how good this is for the price. Amazing deal!,193,58
ITEM_0016,Portable Scarf SE,Discover the Portable Scarf SE — a premium clothing product featuring cutting-edge technology and sleek design.,Clothing,user_042,1.8,Terrible experience. Customer service was unhelpful.,119,26
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_084,2.4,Horrible quality control. Mine had defects.,64,16
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_076,4.9,Great quality and super fast delivery. Highly recommend!,225,12
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_068,2.0,Very disappointed. Broke after a week of use.,209,19
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_010,4.3,Outstanding value for the price. Would buy again.,354,50
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_084,4.9,My whole family loves it. Very well made and durable.,439,136
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_049,2.2,Horrible quality control. Mine had defects.,18,4
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_009,5.0,Outstanding value for the price. Would buy again.,382,23
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_056,1.6,Poor quality. Doesn't match the description at all.,355,38
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_004,4.3,Absolutely love this product! Best purchase I've made this year.,191,55
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_019,4.6,Perfect gift idea. The recipient was thrilled!,405,46
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_022,4.9,Top notch quality. You won't be disappointed.,317,87
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_031,4.1,Top notch quality. You won't be disappointed.,236,32
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_059,4.9,Absolutely love this product! Best purchase I've made this year.,238,36
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_087,3.1,Average product. Meets basic expectations.,176,37
ITEM_0017,Portable Hub V2,Upgrade your lifestyle with the Portable Hub V2. Built for durability and engineered for superior electronics experience.,Electronics,user_039,3.5,Functional but could use some improvements.,233,38
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_074,5.0,Outstanding value for the price. Would buy again.,151,1
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_085,4.6,Absolutely love this product! Best purchase I've made this year.,351,99
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_096,2.2,Horrible quality control. Mine had defects.,462,73
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_100,2.8,Neither great nor terrible. Just average.,97,16
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_087,3.4,Decent quality for the price range. Not bad.,462,10
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_040,3.3,It's okay. Does the job but nothing special.,374,16
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_012,2.0,Does not work as advertised. Very frustrating.,89,6
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_017,3.2,Neither great nor terrible. Just average.,467,69
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_022,5.0,Sleek design and works flawlessly. Very impressed.,151,47
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_044,2.3,Horrible quality control. Mine had defects.,72,24
ITEM_0018,Organic Pan Pro,The Organic Pan Pro is a top-rated home & kitchen item designed for modern users who value quality and convenience.,Home & Kitchen,user_029,2.4,Returned immediately. Complete ripoff.,411,93
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_048,3.3,"It's fine. Standard product, standard experience.",421,95
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_014,2.5,Get what you pay for. Acceptable quality.,452,143
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_042,1.9,Terrible experience. Customer service was unhelpful.,325,105
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_060,1.9,Cheaply made and arrived damaged. Want a refund.,59,4
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_006,2.4,Cheaply made and arrived damaged. Want a refund.,59,3
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_031,1.5,Waste of money. Would not recommend to anyone.,189,53
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_076,3.7,Decent quality for the price range. Not bad.,335,12
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_063,2.5,"It's fine. Standard product, standard experience.",189,27
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_057,4.9,Five stars! This is exactly what I was looking for.,50,11
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_070,1.1,Does not work as advertised. Very frustrating.,141,12
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_016,1.1,Horrible quality control. Mine had defects.,108,1
ITEM_0019,Organic Novel Max,High-quality books product. The Organic Novel Max offers excellent performance and reliability for everyday use.,Books,user_007,3.9,"Works as described. No complaints, no surprises.",402,52
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_100,4.0,Top notch quality. You won't be disappointed.,439,37
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_017,2.7,Decent quality for the price range. Not bad.,443,6
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_017,4.6,Five stars! This is exactly what I was looking for.,8,0
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_034,4.5,Perfect gift idea. The recipient was thrilled!,381,16
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_061,4.5,My whole family loves it. Very well made and durable.,55,14
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_065,4.0,Top notch quality. You won't be disappointed.,401,133
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_039,4.1,Absolutely love this product! Best purchase I've made this year.,245,51
ITEM_0020,Compact Atlas Lite,The Compact Atlas Lite is a top-rated books item designed for modern users who value quality and convenience.,Books,user_055,3.5,Get what you pay for. Acceptable quality.,227,9
